"caseid"	"gender"	"age"	"race"	"education"	"income"	"HomeOwner"	"PrimTurnout"	"turnout2008"	"votes2008"	"turnout2004"	"votes2004"	"UsualVoter"	"religion"	"married"	"PartyID"	"Ideology"	"GayMarriage"	"UllamAppove"	"OuterLike"	"InnerLike"	"VonNeumann"	"Clinton"	"Hastings"	"Rosenbluth"	"Ullam"	"Best"	"TotPop"
"ID521"	13307.2857142857	1.42857142857143	49.5714285714286	1.14285714285714	2.71428571428571	11.4285714285714	1	1.28571428571429	1.28571428571429	1.28571428571429	1.85714285714286	2	1.14285714285714	1.71428571428571	3.14285714285714	4.71428571428571	4.71428571428571	1.14285714285714	0.166666666666667	-0.333333333333333	0.166666666666667	0.214285714285714	-0.714285714285714	-0.5	-0.285714285714286	0.333333333333333	0.428571428571429	7
"ID522"	1885	2	79	1	3	10	1	2	1	2	2	1	1	4	1	0	1	3	-1	1	-1	-1	1	1	-1	-1	-1	1
"ID523"	6353	1	53.5	1	2.5	9.5	1	1.5	1	1	2	2.5	1	1	1	5	5.5	1.5	0.166666666666666	-0.5	0.5	0.75	-1	-1	-0.25	0.5	0.75	2
"ID524"	9059	1.33333333333333	63.3333333333333	1	4	12	1	2	1	1.33333333333333	2	1.66666666666667	1	1.66666666666667	2.33333333333333	3	4.33333333333333	2	0	-0.5	0	0.166666666666667	-0.333333333333333	0.166666666666667	-0.166666666666667	0	0.166666666666667	3
"ID525"	19718.5	1.5	66.5	1	3.5	11.5	1	1.5	1	2	2	1	1	1.5	2.5	0.5	2	2	-1	0.5	-0.5	0	0.75	0.25	0.25	-1	-0.5	2
"ID526"	9850	1	42	1	4	11	1	2	1	1.5	2	1.5	1	3	2.5	4	4.5	2	-0.666666666666667	-0.333333333333333	-0.25	-0.25	-0.666666666666667	-0.333333333333333	-0.333333333333333	-0.0833333333333335	0.5	2
"ID527"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID528"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID529"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID530"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID531"	14067	1	43	1	3	9	1	1	1	1	1	1	1	2	1	1	2	2	-0.5	0.5	0	0	-0.333333333333333	0.333333333333333	0.333333333333333	-1	0	1
"ID532"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID533"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID534"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID535"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID536"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID537"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID538"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID539"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID540"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID541"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID542"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID543"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID544"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID545"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID546"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID547"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID548"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID549"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID550"	23798.5	1.5	45	3.5	2.5	4	2.5	1.5	1	2	1.5	1.5	1.5	1.5	6	0.5	4	1	-1	1	-0.5	-0.5	0.5	1	0.25	-0.5	0	2
"ID551"	14015.5	1	39.5	3.5	3	7	1.5	2	1	2	1.5	1.5	1	1	2.5	3.5	3	2	-0.75	-0.5	0	0.5	0.666666666666667	0.5	0	-0.5	0	2
"ID552"	13864	1.66666666666667	49	2.66666666666667	2.66666666666667	8	1.66666666666667	1.66666666666667	1	1.66666666666667	2	1.33333333333333	1	3.33333333333333	3	2.66666666666667	2.66666666666667	1.33333333333333	-0.666666666666667	0.333333333333333	-0.333333333333333	-0.222222222222222	0.166666666666667	0.444444444444444	0	-0.666666666666667	-0.333333333333333	3
"ID553"	11540.2	1.4	50.6	3.4	3.4	6.8	2.4	1.4	1	1.6	1.6	1.8	1.2	1.6	5.4	3.2	2.8	2.2	-0.1	0.266666666666667	0.0666666666666666	0.333333333333333	0.166666666666667	0.333333333333333	0.3	0.166666666666667	0	5
"ID554"	9471.14285714286	1.28571428571429	37.2857142857143	2.71428571428571	2.14285714285714	7	2	1.28571428571429	1.28571428571429	2	1.57142857142857	1.57142857142857	1.57142857142857	2.14285714285714	5.14285714285714	1	4	2.28571428571429	-0.69047619047619	0.5	-0.0238095238095239	0.142857142857143	0.714285714285714	0.428571428571429	0.19047619047619	-0.428571428571429	-0.19047619047619	7
"ID555"	12421.6	1.8	49.4	2.4	3.4	8.4	1.6	1.2	1	1.8	2	1.6	1	2.6	4.6	2.4	3.8	1.6	-0.5	0.1	-0.0666666666666666	-0.1	0.566666666666667	0.2	-0.0333333333333334	-0.5	-0.266666666666667	5
"ID556"	2908	2	29.5	2.5	3	7.5	1	1	2	2	2	2	1.5	3	1	3.5	6.5	2	-0.333333333333333	0	-0.25	-0.25	-0.75	0.25	0	-0.25	0	2
"ID557"	13890.5	2	61.5	1	3	10	1	1.5	1	1.5	2	1.5	1	1.5	1	3	5	1.5	-0.5	0.25	0	0.25	0.5	0.5	0.25	0	0.5	2
"ID558"	10081.5	1.25	42.25	1	3	13.25	1	1.25	1	1.5	1.75	1.5	1.5	1.25	3.5	4	3.25	2	-0.583333333333333	0.125	-0.375	0.25	0.25	-0.208333333333333	0	-0.625	0.375	4
"ID559"	14458.8	1.6	51.4	1	3	11	1	1.4	1.2	1.8	1.6	1.6	1.4	2.4	3	2.8	4	1.8	-0.3	0.3	0	0.6	0.0666666666666668	0.0333333333333334	0.0666666666666666	-0.3	-0.0666666666666666	5
"ID560"	14472.25	1.75	56.75	1	3.5	10.75	1	1.75	1	1.5	2	1.5	1	1.75	2.5	1.75	3.25	1.75	-0.75	0.375	-0.5	-0.0833333333333332	0	0.708333333333333	0.625	-0.541666666666667	0.125	4
"ID561"	18330	1	49	1	2	12	1	2	1	2	2	1	1	5	1	0	2	1	-1	0.333333333333333	-1	0	1	0	0.333333333333333	-1	0	1
"ID562"	11100	1	61	1.25	4	11.25	1	1.5	1.25	2	1.75	2	1.25	2	1	4.5	5.75	1.75	-0.125	-0.375	0.0833333333333332	-0.25	-0.375	-0.0416666666666668	0.125	-0.125	0.5	4
"ID563"	13207.4	1.7	52.9	1	3.3	12.8	1	1.4	1.1	1.7	1.8	1.6	1.2	2.6	1.3	2.1	4	1.7	-0.383333333333333	0.283333333333333	0.1	0.05	0.2	-0.266666666666667	0.25	-0.25	0.25	10
"ID564"	15023.4545454545	1.54545454545455	47.7272727272727	1	3.27272727272727	11.5454545454545	1	1.54545454545455	1.09090909090909	1.72727272727273	1.81818181818182	1.63636363636364	1.09090909090909	1.72727272727273	3	2.90909090909091	3.36363636363636	2	-0.454545454545455	0.212121212121212	-0.136363636363636	0.0151515151515151	-0.0757575757575757	0.46969696969697	0.196969696969697	-0.363636363636364	0	11
"ID565"	13872.4	1.4	64.8	1	3.4	11.2	1	1.6	1	1.4	1.8	1.6	1.2	1.2	1.8	3.2	5	1.4	-0.1	-0.2	0	0.4	0.1	0.3	-0.2	0.1	0.566666666666667	5
"ID566"	12382.4	1.6	66.2	1	3	10	1	1.8	1.2	1.8	2	1.2	1.2	2	2.8	1.4	3.6	2.2	-0.466666666666667	0.4	-0.0666666666666666	0.2	0.4	0.366666666666667	-0.2	-0.7	0.2	5
"ID567"	18209	1.25	47	1	3.5	11.5	1	1.25	1	1.75	2	2.25	1	2	3	4.25	5.5	1.75	0	-0.25	0.125	0	-0.166666666666667	-0.291666666666667	-0.416666666666667	0.125	0.291666666666667	4
"ID568"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID569"	4959	1	58	1	5	13	1	1	1	3	2	2	1	5	1	1	4	2	-1	0	0	0.5	0.333333333333333	0	0.5	-1	-0.5	1
"ID570"	19997.5	1.5	61.5	1	3.5	10.5	1	2	1	1	2	1.5	1	1	1	3.5	5.5	2	0.75	0	0.25	0.25	0	0	0.25	0.5	0.5	2
"ID571"	4726	1	54	1	4	10	1	2	1	2	2	1	1	5	8	0	3	2	-1	1	-0.5	0.5	1	1	0	-1	-0.5	1
"ID572"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID573"	15097	2	55	1	2	9	1	2	1	2	2	1	1	1	1	0	3	2	-1	1	-0.333333333333333	0	1	1	0	-1	-1	1
"ID574"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID575"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID576"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID577"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID578"	11885	2	80	1	4	16	1	2	2	2	2	2	1	1	2	1	1	3	-1	0	0	0.5	0	0	0	-1	0	1
"ID579"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID580"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID581"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID582"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID583"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID584"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID585"	20389	2	37	2	4	18	1	2	2	2	2	1	2	1	5	0	2	3	-0.5	1	-0.5	-0.5	1	0	0	-0.333333333333333	0	1
"ID586"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID587"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID588"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID589"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID590"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID591"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID592"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID593"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID594"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID595"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID596"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID597"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID598"	15299	1	19	3	3	8	1	1	1	2	2	1	1	3	8	1	2	1	0	0	0	0	-0.5	0	0	0	0	1
"ID599"	15386	2	36	3	3	4.5	2	1.5	1.5	2	1.5	1.5	2	1.5	4.5	1.5	4	2.5	-1	0.25	-0.5	-0.5	0.75	0.5	0.5	-1	-0.5	2
"ID600"	7184.5	1.5	28	3.5	2.25	7.5	1.5	1.5	1.5	2	1.5	2.25	1.75	2.75	4.75	1.25	3.25	2.25	-0.625	0.125	-0.25	-0.125	0.5	0.583333333333333	0.25	-0.625	0.25	4
"ID601"	15030.3333333333	1	34.3333333333333	4	3.33333333333333	4	1.33333333333333	2	1.33333333333333	2	1.66666666666667	1.66666666666667	1.33333333333333	2.66666666666667	8.33333333333333	1	4	2.66666666666667	-0.666666666666667	0.333333333333333	-0.333333333333333	0.111111111111111	0	0.611111111111111	0	-0.5	-0.333333333333333	3
"ID602"	8066.75	1.75	48	2.75	2.75	6.25	1.25	1.5	1.25	2	1.75	1.5	1.25	3.75	4.75	2.25	3.5	2.75	-0.5	-0.125	-0.25	0	0	-0.125	-0.25	-0.375	0	4
"ID603"	3702	2	64	4	3	5	1	1	2	2	1	2	2	4	2	3	4	3	0	0	0	0	0	0	0	0	0	1
"ID604"	19796	2	27	1	3	11	1	1	1	2	2	1	1	1	1	0	2	1	0	0.5	0	-0.333333333333333	1	0.5	0	0	-0.333333333333333	1
"ID605"	7550	1	70	1	5	12	1	2	1	3	2	3	1	5	1	4	4	2	-1	-1	-0.5	0	-1	-0.5	-1	-1	1	1
"ID606"	17051.5	1.5	48	1	3.5	10	1	1	1	1.5	2	1	1	1	4.5	2.5	4	2.5	-0.5	0.75	0	0.5	0.75	0.75	0.25	-0.25	0.25	2
"ID607"	11180	1.66666666666667	54.3333333333333	1	3.33333333333333	14	1	2	1	2	1.66666666666667	1.66666666666667	1.33333333333333	1.33333333333333	3.33333333333333	2	4.33333333333333	2.33333333333333	-0.666666666666667	0.333333333333333	-0.333333333333333	0.111111111111111	0	0.833333333333333	0.333333333333333	-0.666666666666667	-0.166666666666667	3
"ID608"	17259.4	1.6	47.4	1	3.8	12	1	1.6	1	1.4	1.8	1.6	1	1.4	1	3.2	4.4	2	-0.2	0.166666666666667	-0.0333333333333332	0.233333333333333	0.133333333333333	0.1	0	-0.1	0.0666666666666666	5
"ID609"	14745.2727272727	1.36363636363636	47.1818181818182	1	3.27272727272727	11.9090909090909	1	1.27272727272727	1.54545454545455	1.63636363636364	1.63636363636364	1.81818181818182	1.45454545454545	2.72727272727273	1.81818181818182	3.45454545454545	4.27272727272727	2	-0.363636363636364	-0.0909090909090909	-0.0909090909090909	0.257575757575758	-0.212121212121212	0.0303030303030303	-0.0303030303030303	-0.227272727272727	0.257575757575758	11
"ID610"	11781	1.5	55	1	3.25	11.75	1	1.75	1.25	1.5	1.75	1.25	1.25	1.25	3.75	2.75	5.75	2.25	-0.375	0.125	0.125	0.0416666666666668	-0.25	-0.208333333333333	0.125	-0.25	0.5	4
"ID611"	9090.375	1.125	60.875	1.125	3.25	11.25	1	1.625	1.125	1.25	1.625	1.375	1.125	1.125	1.5	3.75	4.5	1.75	-0.0208333333333332	-0.0625	0.0625	0.0833333333333334	-0.125	0.125	-0.0416666666666666	0.0208333333333334	0.25	8
"ID612"	13132.75	1.75	49	1	2.25	9.5	1	1.5	1.5	2	1.75	2	1.5	2.75	1.75	4.25	5.25	1.5	-0.75	-0.5	0.375	0.375	0	-0.5	-0.125	-0.0416666666666668	0.75	4
"ID613"	11573	1.375	45.625	1	2.875	11.5	1	1.5	1	1.25	1.75	1.75	1	2.875	3.5	4.375	5	1.625	-0.0833333333333334	-0.3125	0.25	0.104166666666667	-0.375	0.0833333333333332	0	0.125	0.375	8
"ID614"	6736.5	1.75	60.75	1	3	10.75	1	1.5	1.25	1.5	1.5	1.75	1.25	1.25	2	4.5	5.75	1.75	-0.25	-0.125	0.125	0.375	-0.5	0	-0.25	-0.125	0.5	4
"ID615"	7879.75	1.75	62.75	1	3.25	11.5	1	1	1.25	1.75	1.75	1.5	1.25	1.75	1	2.75	4	2	-0.375	-0.125	0.125	-0.0833333333333332	0.125	-0.166666666666667	0.125	-0.25	0.0833333333333332	4
"ID616"	15051.5	1	84	1	4	10.5	1	2	1	1.5	2	2	1	1	2.5	3	5.5	2.5	-0.5	0	0.0833333333333335	0.25	0	0	-0.25	-0.25	0.5	2
"ID617"	10415	2	55	1	4	11	1	2	1	1	2	2	1	4	1	4	6	1	-0.333333333333333	-0.5	0.5	0.5	0.5	-0.5	1	-0.5	0.333333333333333	1
"ID618"	8395.5	1.5	63	1	3.5	11	1	1.5	1	1.5	2	1.5	1	1	1	4	4.5	1.5	-0.25	0.5	-0.25	-0.166666666666666	0.5	0.25	0.5	-0.25	0	2
"ID619"	13135	2	81	1	5	13	1	2	1	2	2	2	1	2	4	4	5	2	-0.5	-0.5	0	0	-0.333333333333333	0	0	0	0	1
"ID620"	5006	2	48	1	2	12	1	1	1	1	1	2	2	2	1	1	4	3	0.5	0	0	0	-1	-1	0	0	1	1
"ID621"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID622"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID623"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID624"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID625"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID626"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID627"	10731	1	41	1	3	14	1	2	1	2	2	1	1	1	1	2	4	1	-0.5	0	0	0	0.5	0.5	0	-0.5	0	1
"ID628"	6057	2	68	1	4	14	1	2	1	1	2	2	1	2	1	6	7	1	1	-0.5	1	-0.333333333333333	-1	-0.5	-1	1	1	1
"ID629"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID630"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID631"	20034	2	38	1	2	12	1	2	1	1	2	2	1	1	1	6	3	1	0.5	-1	1	1	-1	-1	0	0.5	1	1
"ID632"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID633"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID634"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID635"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID636"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID637"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID638"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID639"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID640"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID641"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID642"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID643"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID644"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID645"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID646"	8055.5	1.5	72.5	2.5	3	8	2	1.5	1	1.5	1.5	1.5	1.5	3	5.5	2.5	5.5	3	-1	0.25	0	0.75	0.75	-0.25	-0.25	-0.5	0.25	2
"ID647"	15160.5	2	52.5	2.5	2.5	9	2.5	1.5	1.5	2.5	2	2.5	1.5	4.5	4.5	3	2	2.5	-0.75	-0.166666666666666	-0.5	0	-0.166666666666666	-0.25	0	-1	-0.5	2
"ID648"	9049.5	1.5	47	3	3.5	6.5	2	2	1.5	2	2	2	1.5	2.5	6.5	2	5	2	-1	0	0.5	0.25	0	0.166666666666666	0	-0.333333333333333	0.25	2
"ID649"	1090	2	64	3	3	6	1	2	1	2	2	1.5	1	1.5	4	1.5	3.5	2.5	-0.5	0.5	-0.5	0.25	0.75	0	0	-0.333333333333333	0	2
"ID650"	11550.25	1	39.75	2.75	3.25	6.75	1.5	1.5	1	1.75	1.75	2	1	2.75	3.5	2.75	5	2	-0.666666666666667	0	0	0.25	-0.208333333333333	0.25	0.0416666666666668	-0.666666666666667	-0.125	4
"ID651"	16725	1	79	3	5	6	1	2	1	2	2	2	1	4	1	4	6	2	0.333333333333333	0	0.5	0.5	-1	0.333333333333333	0	0	0.333333333333333	1
"ID652"	1689	2	20	3	3	8	3	2	1	2	2	2	2	2	9	2	6	2	-1	0.333333333333333	0	0	1	0	0	-1	0	1
"ID653"	22551	2	28	1	3	13	1	2	1	2	2	2	2	1	1	4	4	1	0	0	0	0	0	-0.5	0	0.333333333333333	1	1
"ID654"	9070	1.25	58.75	1	3.5	11.25	1	1.5	1.25	1.5	2	1.75	1	3	2.75	4	4.25	1.75	-0.125	0	0	0.208333333333333	-0.25	-0.125	0.125	-0.375	0	4
"ID655"	15938	1.33333333333333	59.6666666666667	1	3	10	1	1.33333333333333	1	1.66666666666667	2	1.66666666666667	1	1	2.33333333333333	3	5.66666666666667	2.33333333333333	-0.666666666666667	0.666666666666667	0	0.277777777777778	0	0.333333333333333	0.166666666666667	-0.5	0.333333333333333	3
"ID656"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
"ID657"	11133	1.6	50	1.2	3.4	11.4	1	1.4	1	1.6	1.8	1.2	1.2	3.2	2.4	2.6	4.2	1.2	-0.5	0	-0.1	-0.1	0.3	0.0666666666666666	0.2	-0.433333333333333	-0.133333333333333	5
"ID658"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0
